,Code,Language,Type,URL,Stars,PushDate,usedHash,buildScript,expert,build_script,use_cmake,use_configure,note,Unnamed:,14
1326,jpyatachkov/pc-hw,C++,git,https://github.com/jpyatachkov/pc-hw.git,1,6172383,99878e4539bc61f3b3e3ed280568bc9e416c0168,,RS,autofail.sh,,,Autobuild,Fail,
4485,OnurArdaB/Sinkhorn-Knoop-Scaling,C++,git,https://github.com/OnurArdaB/Sinkhorn-Knoop-Scaling.git,1,-4338015,e0359e2510112ba6258ea482e42fc68cc26d3d09,,RS,autofail.sh,,,Autobuild,Fail,
1313,jiskattema/openmptest,C,git,https://github.com/jiskattema/openmptest.git,1,6252383,506a447cba3406eb120202100dedca8b0eb5e26c,,RS,default_make.sh,,FALSCH,Autobuild,Success,
4898,tristanelma/reverb_parallelization,C++,git,https://github.com/tristanelma/reverb_parallelization.git,1,-5708015,6d4c38f1b7a28ed71e329087e2426d74f0d271fa,,RS,autofail.sh,,,Autobuild,Fail,
4474,xeptore/blurrifier-openmp,C,git,https://github.com/xeptore/blurrifier-openmp.git,1,-4288015,9df7ca5e4c2efc727e2f142bd118aae8b16f87c8,,RS,autofail.sh,,,Autobuild,Fail,
4463,serhansilah/Sinkhorn_Knopp_Scaling,C++,git,https://github.com/serhansilah/Sinkhorn_Knopp_Scaling.git,1,-4238015,8b868fbe0693c6ce2e07dc7c986f499092183ced,,RS,autofail.sh,,,Autobuild,Fail,
7991,JohnNehls/ParallelMatrixMultiplication,C++,git,https://github.com/JohnNehls/ParallelMatrixMultiplication.git,1,4331985,c52305e374e356d74d290341732194c17958f818,,RS,autofail.sh,,,Autobuild,Fail,
832,WalrusNine/Trab02-Grupo01-B,C,git,https://github.com/WalrusNine/Trab02-Grupo01-B.git,1,-3247617,ab4926a6314f1b5ced33b7215613bac2b670afc9,,RS,autofail.sh,,,Autobuild,Fail,
834,jasonjamet/CrackPass,C++,git,https://github.com/jasonjamet/CrackPass.git,1,-3247617,81c6b10c18b52a5c8fa335de7f2bb3bd86fcaa50,,RS,default_make.sh,,FALSCH,Autobuild,Success,
1028,christangga/OpenMPI-Exploration,C++,git,https://github.com/christangga/OpenMPI-Exploration.git,1,-5917617,b8498644c34ae4aa3ef92ede9d801e19994707a9,,RS,autofail.sh,,,Autobuild,Fail,
5930,romanychev-l/OpenMP,C++,git,https://github.com/romanychev-l/OpenMP.git,1,-2158015,863fc839a1f0164c21e58d8da4f61447613e01aa,,RS,autofail.sh,,,Autobuild,Fail,
957,bcumming/openmp-examples,C++,git,https://github.com/bcumming/openmp-examples.git,1,-5107617,5724ce4ff5284d982f13c61dc3ef72d500d0b777,,RS,autofail.sh,,,Autobuild,Fail,
1035,QuintinDavis/Matrices_and_Sets,C++,git,https://github.com/QuintinDavis/Matrices_and_Sets.git,1,-6067617,c5dae5fe58da0513205731e971a84a4659dc5779,,RS,autofail.sh,,,Autobuild,Fail,
1053,dimosr/Parallel_Programming,C,git,https://github.com/dimosr/Parallel_Programming.git,1,-6307617,62ef6dcdddc15599d393e9c4e21f78735bd6451f,,RS,autofail.sh,,,Autobuild,Fail,
1080,myGitNewAccount/OpenMP,C++,git,https://github.com/myGitNewAccount/OpenMP.git,1,-6727617,819ab6236c1b18ba89986927e8a14d19f9cad049,,RS,autofail.sh,,,Autobuild,Fail,
943,abhishekjain1991-zz/Barriers,C,git,https://github.com/abhishekjain1991-zz/Barriers.git,1,-4937617,002f7583b847e61fee84d609809c5ab21773faa1,,RS,autofail.sh,,,Autobuild,Fail,
5939,shoubhikraj/water-order,C++,git,https://github.com/shoubhikraj/water-order.git,1,-2208015,51626dd5755b57b38fd456c7a6be4ecd8313a69a,,RS,autofail.sh,,,Autobuild,Fail,
8200,pachadotdev/cpp11omp,C++,git,https://github.com/pachadotdev/cpp11omp.git,1,3421985,7ba4d1226c12f0c310595917a2896d232483360f,,RS,autofail.sh,,,Autobuild,Fail,
1083,DesmanLead/learn-openmp,C++,git,https://github.com/DesmanLead/learn-openmp.git,1,-6777617,ab9a00b05750bf50134e4d8a42e7bf1c0445eda4,,RS,default_cmake.sh,,FALSCH,Autobuild,Success,
4733,marmal95/kNN,C++,git,https://github.com/marmal95/kNN.git,1,-5128015,39a56aadbb4422a14ab0afde4144f7029d0afb8e,,RS,autofail.sh,,,Autobuild,Fail,
986,adk9/NPB2.3-omp-C,C,git,https://github.com/adk9/NPB2.3-omp-C.git,1,-5517617,1287214965e5552216c636c375c60630e2064531,,RS,default_make.sh,,FALSCH,Autobuild,Success,
982,Xin-Tong/ParallelComputing,C,git,https://github.com/Xin-Tong/ParallelComputing.git,1,-5447617,011baabad3794e5bdc35149ba26df465cc06e117,,RS,autofail.sh,,,Autobuild,Fail,
977,jpmcd/HPC15-hw3,C,git,https://github.com/jpmcd/HPC15-hw3.git,1,-5387617,4cee472dca8c5ed9defc521a9638f77b4677d7bd,,RS,default_make.sh,,FALSCH,Autobuild,Success,
1014,kylexu1005/Parallel-Binary-Search,C,git,https://github.com/kylexu1005/Parallel-Binary-Search.git,1,-5797617,fe34fc6d50f0c06269ff18292c5cecf86588d66d,,RS,autofail.sh,,,Autobuild,Fail,
4697,sebastiandaberdaku/VoxMeshSurfOpenMP,C++,git,https://github.com/sebastiandaberdaku/VoxMeshSurfOpenMP.git,1,-4988015,dc5c13a6b3cb3d1b47fa2a195635063b19bf73d7,,RS,autofail.sh,,,Autobuild,Fail,
1003,HsinchiangChen/LPFluidCode,C++,git,https://github.com/HsinchiangChen/LPFluidCode.git,1,-5677617,f074df4563ece3f3ab392706a3fef2a05840c983,,RS,autofail.sh,,,Autobuild,Fail,
1007,TarekVito/FractalMandelbrotSet,C++,git,https://github.com/TarekVito/FractalMandelbrotSet.git,1,-5727617,2b9242200dd1c94dece103ea7e4c8a2e59298bbd,,RS,autofail.sh,,,Autobuild,Fail,
4654,jeffcav/parallel-convolution,C,git,https://github.com/jeffcav/parallel-convolution.git,1,-4838015,2b0e83b22cbe774e3e4f4a064e9dfe0066a44dfd,,RS,default_make.sh,,FALSCH,Autobuild,Success,
5966,SaraaSameer/Pairwise-Sequence-Alignment,C++,git,https://github.com/SaraaSameer/Pairwise-Sequence-Alignment.git,1,-2308015,4db0c69dded65ff117732e2b02fd30c67b082be0,,RS,autofail.sh,,,Autobuild,Fail,
1153,panosangelopoulos/LU_OpenMP,C,git,https://github.com/panosangelopoulos/LU_OpenMP.git,1,-8477617,73647e705f8e0644ea8996d013f1af8bca75b09d,,RS,autofail.sh,,,Autobuild,Fail,
5861,kundan-walunj/OpenMP-Projects,C,git,https://github.com/kundan-walunj/OpenMP-Projects.git,1,-1958015,363359b71c7ef72440566c2dba0f36cc2d8d0a91,,RS,autofail.sh,,,Autobuild,Fail,
5862,asimos-bot/hyperquicksort,C,git,https://github.com/asimos-bot/hyperquicksort.git,1,-1958015,22f196ae9bad9fc9ed4edca9981bdc75071ec93c,,RS,default_make.sh,,FALSCH,Autobuild,Success,
3097,vcubells/redis-stress-test,C,git,https://github.com/vcubells/redis-stress-test.git,1,7462383,0c226fe2a86d291e6196a3f141dc07803c2f75c3,,RS,autofail.sh,,,Autobuild,Fail,
1182,mDibyo/parallelDigitRecognitionCPU,C,git,https://github.com/mDibyo/parallelDigitRecognitionCPU.git,1,-8997617,62333c7c7f11a5c3df13858faca756790d03fb3d,,RS,default_make.sh,,FALSCH,Autobuild,Success,
3091,StratosMylonas/Parallelizing-Hierarchical-Search-for-Video-Motion-Estimation-using-OpenMP-and-Open-MPI,C,git,https://github.com/StratosMylonas/Parallelizing-Hierarchical-Search-for-Video-Motion-Estimation-using-OpenMP-and-Open-MPI.git,1,7492383,3f2497d69960e28d9c3f8fe5ba4084fd18a1ca94,,RS,autofail.sh,,,Autobuild,Fail,
4826,tdhooks/hybrid-simd,C,git,https://github.com/tdhooks/hybrid-simd.git,1,-5518015,cdac8828f55d72bb804a76b55c0671d87ccb5623,,RS,default_make.sh,,FALSCH,Autobuild,Success,
7414,SachinKishan/Multi-Threaded-RT,C++,git,https://github.com/SachinKishan/Multi-Threaded-RT.git,1,5831985,66c448d02e6886075518a4490dd1bd71df826750,,RS,autofail.sh,,,Autobuild,Fail,
4635,Manwlis/Parallelized-Humming-distance,C,git,https://github.com/Manwlis/Parallelized-Humming-distance.git,1,-4768015,770a0d51e3c996c905efeef05ba7c96113d16726,,RS,autofail.sh,,,Autobuild,Fail,
7954,gpsilva2003/OPENMP,C,git,https://github.com/gpsilva2003/OPENMP.git,1,5421985,d9d6dd1d9bdd6ece747c0111959fbd0ef3067817,,RS,autofail.sh,,,Autobuild,Fail,
1096,khai22/tsp-GA,C++,git,https://github.com/khai22/tsp-GA.git,1,-7057617,c9aecdef86fb4c52f7e666bd6c996b743ec8abc0,,RS,default_make.sh,,FALSCH,Autobuild,Success,
3126,mcanalesmayo/Heterogeniuses,C,git,https://github.com/mcanalesmayo/Heterogeniuses.git,1,7332383,1a34bb803a157225f43f4563f1500ce65b530f3f,,RS,autofail.sh,,,Autobuild,Fail,
4633,bikashtudu/LU-Factorisation,C,git,https://github.com/bikashtudu/LU-Factorisation.git,1,-4758015,a08e21de7475a000d83271ed5289eddf8df39984,,RS,autofail.sh,,,Autobuild,Fail,
7420,Karthick47v2/efficient-hdbscan,C,git,https://github.com/Karthick47v2/efficient-hdbscan.git,1,5821985,8f9f52583327ef7ad59ec94d2cc03079b54ea7e0,,RS,default_make.sh,,FALSCH,Autobuild,Success,
381,aemarkov/GravSim2,C,git,https://github.com/aemarkov/GravSim2.git,1,25.02.4480,5fe31dcde7afa67afc2ef6aed5d3def0f30ce37f,,RS,autofail.sh,,,Autobuild,Fail,
1123,virajprabhu/BranchAndBound,C,git,https://github.com/virajprabhu/BranchAndBound.git,1,-7597617,0ef6916b8c937848da4e814276329068d0c92ca9,,RS,default_make.sh,,FALSCH,Autobuild,Success,
4629,georgevangelou/parallel_programming_with_OpenMP,C,git,https://github.com/georgevangelou/parallel_programming_with_OpenMP.git,1,-4758015,0a1983b2a6be5efc6402abbc5be682234f8e9990,,RS,autofail.sh,,,Autobuild,Fail,
6119,lucabindini/KMeansClustering_OpenMP,C++,git,https://github.com/lucabindini/KMeansClustering_OpenMP.git,1,-2698015,40f028700522943c21337bbebc9d829a179babdd,,RS,default_cmake.sh,,FALSCH,Autobuild,Success,
1480,keyzj-archive/dev_sort,C++,git,https://github.com/keyzj-archive/dev_sort.git,1,5662383,5277ee034dc7f662890d18138ebb0a537f0a69bf,,RS,autofail.sh,,,Autobuild,Fail,
7079,LornartheBreton/proyecto_DBSCAN,C++,git,https://github.com/LornartheBreton/proyecto_DBSCAN.git,1,17.05.4068,5f094fe7158541fe473e3ab585238c498b439112,,RS,autofail.sh,,,Autobuild,Fail,
4368,GeoRouv/game-of-life,C,git,https://github.com/GeoRouv/game-of-life.git,1,-3818015,86069dea82fb55655c122de7605e7c7b8b23d150,,RS,autofail.sh,,,Autobuild,Fail,
4308,Jaideep11/Inverse-Matrix-Multiplication-Using-OPENMP-and-MPI,C++,git,https://github.com/Jaideep11/Inverse-Matrix-Multiplication-Using-OPENMP-and-MPI.git,1,-3558015,4fc288ed1e5d30db664f76bd20abcde5da78ee26,,RS,autofail.sh,,,Autobuild,Fail,
8004,Metgraph/N-Body-simulation,C,git,https://github.com/Metgraph/N-Body-simulation.git,1,4261985,a78cf7fce9ae45d19fcd3b03b0c21eb4f2f45da0,,RS,autofail.sh,,,Autobuild,Fail,
7148,mihresami/K-means-C-programming-using-thread,C,git,https://github.com/mihresami/K-means-C-programming-using-thread.git,1,13.04.3411,f7a71b5735eb8f3089f2f91adb0c41b89971a7aa,,RS,default_make.sh,,FALSCH,Autobuild,Success,
4988,petrucior/graphicRenderingFoveated,C++,git,https://github.com/petrucior/graphicRenderingFoveated.git,1,-5978015,6d64ed89b02174988a0fac269f5b952dc2ed8848,,RS,autofail.sh,,,Autobuild,Fail,
1452,shaheryar3969/OSproject,C,git,https://github.com/shaheryar3969/OSproject.git,1,5762383,69c7c88bdbc1ceda6a1e17eb641d551f8a0ed941,,RS,autofail.sh,,,Autobuild,Fail,
7921,nic0q/HPC-openMP-workshop,C,git,https://github.com/nic0q/HPC-openMP-workshop.git,1,4531985,d322eb0eaa50dd9c060913fd3b50424ee797018c,,RS,autofail.sh,,,Autobuild,Fail,
108,niyasc/parallal-programming,C,git,https://github.com/niyasc/parallal-programming.git,1,8762781,2e9af77703e938a50e1e9307f0d7a33d5d9a303d,,RS,autofail.sh,,,Autobuild,Fail,
7171,ema2159/OpenCVCUDAImageProcessing,C++,git,https://github.com/ema2159/OpenCVCUDAImageProcessing.git,1,31.03.3192,6b9439414ac4e3a82a035a3e2f063ef9ec041b8c,,RS,autofail.sh,,,Autobuild,Fail,
1468,svretina/OpenMP-projects,C,git,https://github.com/svretina/OpenMP-projects.git,1,5702383,f7b0479a53ae3af06b2fae0eca286b95902c0299,,RS,autofail.sh,,,Autobuild,Fail,
7147,mihresami/Ocean-Simulation-based-on-C-programming,C,git,https://github.com/mihresami/Ocean-Simulation-based-on-C-programming.git,1,13.04.3411,b3e29cfdd3ae70fc3f81621cfcde6f4cfeba8ff4,,RS,default_make.sh,,FALSCH,Autobuild,Success,
5024,marusiatitkova/DijkstraOpenMP,C++,git,https://github.com/marusiatitkova/DijkstraOpenMP.git,1,-6088015,593f0c4719af681c7daa17b22091e57421772128,,RS,autofail.sh,,,Autobuild,Fail,
90,JulianKemmerer/Drexel-ECEC622-Assignment1,C,git,https://github.com/JulianKemmerer/Drexel-ECEC622-Assignment1.git,1,9502781,8fbe16643099fb5fc818199f8f1fe8579379c879,,RS,autofail.sh,,,Autobuild,Fail,
1529,YannisLamp/game-of-life,C,git,https://github.com/YannisLamp/game-of-life.git,1,5492383,1cc41828af58992fd4c861b108d349ce74d3c6f5,,RS,autofail.sh,,,Autobuild,Fail,
4335,raulviana/FEUP-CPAR,C++,git,https://github.com/raulviana/FEUP-CPAR.git,1,-3688015,617d54b267e68b110d498aae339cebfec19179e2,,RS,autofail.sh,,,Autobuild,Fail,
7679,pixelpercebe/NLP-ML-Parallel-architecture,C,git,https://github.com/pixelpercebe/NLP-ML-Parallel-architecture.git,1,5081985,56907344534f4879d77c9e41506281ce73602657,,RS,autofail.sh,,,Autobuild,Fail,
7675,rehanzo/PageRank-OpenMPI,C,git,https://github.com/rehanzo/PageRank-OpenMPI.git,1,5111985,a90450a86d92a7e3fa3ccafac5eff616409d88bf,,RS,autofail.sh,,,Autobuild,Fail,
316,betaupsx86/FFT,C++,git,https://github.com/betaupsx86/FFT.git,1,08.02.5849,1fe9e80e2ed502d8184696f55d91318a7c62420c,,RS,autofail.sh,,,Autobuild,Fail,
8156,Zihark22/Parallele_Prog,C,git,https://github.com/Zihark22/Parallele_Prog.git,1,3621985,c625141e86993ab6fc8d8f59c4b74ed9c6ff909c,,RS,autofail.sh,,,Autobuild,Fail,
87,jcierpial/OpenMP-Spell-Checker,C,git,https://github.com/jcierpial/OpenMP-Spell-Checker.git,1,9602781,0c1f81059f0edda3ea21934ff3f1013aff27b520,,RS,default_make.sh,,FALSCH,Autobuild,Success,
2919,aashish-jain/Predicates-in-OpenMP,C++,git,https://github.com/aashish-jain/Predicates-in-OpenMP.git,1,8212383,e35b95624982806509c5bfff1f106eebc7777078,,RS,autofail.sh,,,Autobuild,Fail,
1513,jmhays/MIMatrix,C,git,https://github.com/jmhays/MIMatrix.git,1,5562383,5c2deabc28a7e2b616824fe38902d9e51bf89882,,RS,default_cmake.sh,,FALSCH,Autobuild,Success,
5025,dnjooiopa/image_denoise_openmp,C,git,https://github.com/dnjooiopa/image_denoise_openmp.git,1,-6098015,24e4731d5a4d1bcd10f587897b72919837f00bab,,RS,autofail.sh,,,Autobuild,Fail,
5015,Palinody/Palinode,C++,git,https://github.com/Palinody/Palinode.git,1,-6068015,3132b962fb1303a917a492c320789bb56f689d26,,RS,default_make.sh,,FALSCH,Autobuild,Success,
7205,LorenzoGianassi/K_Means,C++,git,https://github.com/LorenzoGianassi/K_Means.git,1,08.03.2754,d8742397a4a66610a19a18be5cb4b3f74b0ad281,,RS,default_cmake.sh,,FALSCH,Autobuild,Success,
1612,vsakkas/game-of-life,C,git,https://github.com/vsakkas/game-of-life.git,1,5102383,997d3d291df0721a294242fa9da66d758ab846ef,,RS,default_make.sh,,FALSCH,Autobuild,Success,
1431,amitlevy21/kMeans_200055986,C++,git,https://github.com/amitlevy21/kMeans_200055986.git,1,5852383,4e950d4f97e2cdbd02e77a28c0cca644b5039e19,,RS,autofail.sh,,,Autobuild,Fail,
4966,zslwyuan/Parallel-Computing-Tutorials-OMP-MPI-CUDA,C++,git,https://github.com/zslwyuan/Parallel-Computing-Tutorials-OMP-MPI-CUDA.git,1,-5928015,e453ea1a7a7b6c579de03ed79a649c538ddd76a0,,RS,autofail.sh,,,Autobuild,Fail,
7062,breiters/papi_omp_util,C,git,https://github.com/breiters/papi_omp_util.git,1,03.03.4342,f30344a11e63598b796d1b33a8d79ca9fde94c14,,RS,autofail.sh,,,Autobuild,Fail,
2880,KaiminLai/tiny-machine-learning-system,C++,git,https://github.com/KaiminLai/tiny-machine-learning-system.git,1,8342383,e29625dfb513032b40712663b63f874e2ae6f924,,RS,autofail.sh,,,Autobuild,Fail,
5789,z1skgr/OpenMP-pthreads-parallelComputing,C,git,https://github.com/z1skgr/OpenMP-pthreads-parallelComputing.git,1,-1668015,ca45e4968756486d759b3c21b21fe84cc78731fa,,RS,autofail.sh,,,Autobuild,Fail,
4277,ArianeKevinny/Sieve-of-Eratosthenes-with-OpenMP-and-MPI,C,git,https://github.com/ArianeKevinny/Sieve-of-Eratosthenes-with-OpenMP-and-MPI.git,1,-3368015,cd6df4d9bb33c2de9acf4c5ec4b7ed1adbcce93b,,RS,autofail.sh,,,Autobuild,Fail,
5747,jprieto92/parallel-programming-openmp-nbodies,C++,git,https://github.com/jprieto92/parallel-programming-openmp-nbodies.git,1,-1518015,5c2f77536ba3c3d743bd1e33f0e08ea32e3dc613,,RS,autofail.sh,,,Autobuild,Fail,
109,gtgbansal/openmp,C,git,https://github.com/gtgbansal/openmp.git,1,8722781,a749b261d8f1c0bebf5136ad4bac8d8da113a12a,,RS,autofail.sh,,,Autobuild,Fail,
1595,danidiaz1/AC-Arquitectura-de-Computadores-UGR-2015-2016,C,git,https://github.com/danidiaz1/AC-Arquitectura-de-Computadores-UGR-2015-2016.git,1,5192383,bc014de01d26d5871400772db814fe6586651853,,RS,autofail.sh,,,Autobuild,Fail,
2966,shaoqiangzhang/fishermp,C++,git,https://github.com/shaoqiangzhang/fishermp.git,1,7972383,8d59ba7709a04c9b683abff4c8ac41911b4aa9a9,,RS,autofail.sh,,,Autobuild,Fail,
1411,azton/enzo-bw,C,git,https://github.com/azton/enzo-bw.git,1,5922383,dadc0922d7b3bef79919f783610567d31f162515,,RS,autofail.sh,,,Autobuild,Fail,
4969,unnikrishnan-c/hpcshiksha-openmp,C,git,https://github.com/unnikrishnan-c/hpcshiksha-openmp.git,1,-5928015,b10f6cf15bda6acd826ad631c76a1fbae28abcda,,RS,autofail.sh,,,Autobuild,Fail,
7971,22dla/RapiDHT,C++,git,https://github.com/22dla/RapiDHT.git,0,4371985,db2b151efc21def2011f64ef02cbbf16806fc1f4,,RS,autofail.sh,,,Autobuild,Fail,
5872,samankhan3210/Comparison-of-Sorting-Algo-Using-Pthreads-and-OpenMP,C++,git,https://github.com/samankhan3210/Comparison-of-Sorting-Algo-Using-Pthreads-and-OpenMP.git,0,-1998015,6c44e625da7aed25880ac9bbbd524d30eaad6582,,RS,autofail.sh,,,Autobuild,Fail,
5565,Srinidi-V/openmp,C++,git,https://github.com/Srinidi-V/openmp.git,0,-958015,5a3ca5c3834f528ded09e026cb6514e495faf547,,RS,autofail.sh,,,Autobuild,Fail,
5896,fsdp15/huffman-paralell-mpi-openMP,C,git,https://github.com/fsdp15/huffman-paralell-mpi-openMP.git,0,-2078015,411cc144f8a0875f01ac24e177907e787c2243c3,,RS,autofail.sh,,,Autobuild,Fail,
5566,suhailmoidin/openmpi,C,git,https://github.com/suhailmoidin/openmpi.git,0,-958015,0698e1046faea8000def728cc8468095269bd2bd,,RS,autofail.sh,,,Autobuild,Fail,
5737,DanTrofimov/parallel-programming,C++,git,https://github.com/DanTrofimov/parallel-programming.git,0,-1468015,37cd5bee486172f4c1951189ed4661b82b28dda7,,RS,autofail.sh,,,Autobuild,Fail,
5864,ShalevSaban/Histogram-CUDA-MPI-OPENMP,C,git,https://github.com/ShalevSaban/Histogram-CUDA-MPI-OPENMP.git,0,-1978015,88d8016df31a1a6dcb9b4ed95d6dab947695859f,,RS,autofail.sh,,,Autobuild,Fail,
5744,saritazavala/paralela_openMP,C++,git,https://github.com/saritazavala/paralela_openMP.git,0,-1488015,10741bcb713838a5e510bce4d8f63d67873a297e,,RS,autofail.sh,,,Autobuild,Fail,
8007,motadv/BitonicSort-OpenMPI,C,git,https://github.com/motadv/BitonicSort-OpenMPI.git,0,4261985,e4685dad9ec5a3339425e55af5c37e1d42570213,,RS,autofail.sh,,,Autobuild,Fail,
5759,barnet30/OpenMPtasts,C++,git,https://github.com/barnet30/OpenMPtasts.git,0,-1538015,b93807483fa978aa05ba6f37d3cc47f199c09a84,,RS,autofail.sh,,,Autobuild,Fail,
5905,avelycure/ParallelComputingTechnologies,C++,git,https://github.com/avelycure/ParallelComputingTechnologies.git,0,-2098015,2827ad3ce7af2979fa0f2e53028ad5403767eac5,,RS,autofail.sh,,,Autobuild,Fail,
7973,SfikasTeo/CEID-ParallelProg-2022,C,git,https://github.com/SfikasTeo/CEID-ParallelProg-2022.git,0,4361985,8bc464c1ca0290c109da71fdaff4f9e5f1845736,,RS,default_make.sh,,FALSCH,Autobuild,Success,
5756,Andreus00/DLA_crystals,C++,git,https://github.com/Andreus00/DLA_crystals.git,0,-1528015,5faced329155b04b6fcdf9478e43c99955756c20,,RS,autofail.sh,,,Autobuild,Fail,
5900,sotosgeo/OpenMP,C,git,https://github.com/sotosgeo/OpenMP.git,0,-2078015,c437bafa11458b11c025d26fe542a5ba3f8b970d,,RS,autofail.sh,,,Autobuild,Fail,
5568,Clouds1997/elas_openmp_ros,C++,git,https://github.com/Clouds1997/elas_openmp_ros.git,0,-968015,422b15f3051236fc151d751954cb8729c4b5f506,,RS,autofail.sh,,,Autobuild,Fail,
5526,BeethovenKodar/ID1217,C,git,https://github.com/BeethovenKodar/ID1217.git,0,-848015,6bf370fb9b42b9df1d697d343ac9527b660a182f,,RS,autofail.sh,,,Autobuild,Fail,
5875,InfamousBearGR/parallel_programming,C,git,https://github.com/InfamousBearGR/parallel_programming.git,0,-2008015,a42eb707ef03951256cf62a89ad5d70d9df3969d,,RS,autofail.sh,,,Autobuild,Fail,
5727,thomasarmel/openmp_radix_sort,C,git,https://github.com/thomasarmel/openmp_radix_sort.git,0,-1418015,905a4155af836dd36981738f9394de3f0809654a,,RS,default_make.sh,,FALSCH,Autobuild,Success,
5548,plloaao/lifegame_and_openmp,C,git,https://github.com/plloaao/lifegame_and_openmp.git,0,-898015,b6cde84c4d8cce049957142677816115d3f51c1b,,RS,autofail.sh,,,Autobuild,Fail,
8050,ishanimhatre/OpenMP-parallel-programming,C,git,https://github.com/ishanimhatre/OpenMP-parallel-programming.git,0,4111985,c01d66a531e03c790cbdda563a3dfb9495ff7ef8,,RS,autofail.sh,,,Autobuild,Fail,
5884,zuenurina/Multithreading-OpenMP,C,git,https://github.com/zuenurina/Multithreading-OpenMP.git,0,-2028015,d70bb5807ccb15250deced334da008dfe9fabe4c,,RS,autofail.sh,,,Autobuild,Fail,
7970,AxilleasGalanis/HPC-ECE-180,C,git,https://github.com/AxilleasGalanis/HPC-ECE-180.git,0,4371985,f98b3f163a5487d8ce509ae69854e73684c24a76,,RS,autofail.sh,,,Autobuild,Fail,
5546,GChaitanya2001/HP3-OpenMP,C++,git,https://github.com/GChaitanya2001/HP3-OpenMP.git,0,-898015,9f4bc66c5dae4422e263f1083f3fdde65d54aab8,,RS,autofail.sh,,,Autobuild,Fail,
5730,CDkeeper/Pai-openMP-code-Private-clause-and-Critical-guidance,C++,git,https://github.com/CDkeeper/Pai-openMP-code-Private-clause-and-Critical-guidance.git,0,-1438015,15609ea51b1a0f62a56bafe0125b6d8a03d73ad6,,RS,autofail.sh,,,Autobuild,Fail,
5889,ArthurLCW/Many-Bodies-Simulation,C++,git,https://github.com/ArthurLCW/Many-Bodies-Simulation.git,0,-2058015,e616ff706cc6cc90ac7d42bc913acf0e99dc3cb9,,RS,autofail.sh,,,Autobuild,Fail,
5540,Leonardo-Cortez/OpenMP,C,git,https://github.com/Leonardo-Cortez/OpenMP.git,0,-878015,e0743ba5ea5767811d2a249d9a8b30a1c8e59071,,RS,autofail.sh,,,Autobuild,Fail,
8052,erhant/parallel-programming,C,git,https://github.com/erhant/parallel-programming.git,0,4111985,26f2d04d0d73f46d4686fb3e607bff18e0178d62,,RS,autofail.sh,,,Autobuild,Fail,
5714,ssskz/Classical_Sort_Algorithm,C++,git,https://github.com/ssskz/Classical_Sort_Algorithm.git,0,-1378015,3a8aa74991bd3e8b8bfed988865a6c9644bc483d,,RS,autofail.sh,,,Autobuild,Fail,
5749,Saurabh996/Parallelized-Sudoku-Solver,C++,git,https://github.com/Saurabh996/Parallelized-Sudoku-Solver.git,0,-1518015,9f70fd7c7160f2087a55192855f4cd5aa32b937e,,RS,autofail.sh,,,Autobuild,Fail,
8047,LenaGavrilova/OpenMP,C++,git,https://github.com/LenaGavrilova/OpenMP.git,0,4121985,e62287a98f9562bd3aadfcfd5e487af99b66fd50,,RS,autofail.sh,,,Autobuild,Fail,
5561,IamFinallyALIVE/Parallelizing-Genetic-Algorithm-for-Estimating-Optimal-Hamilton-Cycle-in-Random-Graphs-using-OpenMp,C,git,https://github.com/IamFinallyALIVE/Parallelizing-Genetic-Algorithm-for-Estimating-Optimal-Hamilton-Cycle-in-Random-Graphs-using-OpenMp.git,0,-948015,ebfd84603e00b3250af60f08a39c530895a8f27b,,RS,autofail.sh,,,Autobuild,Fail,
5717,dizys/nyu-multicore-lab-1,C,git,https://github.com/dizys/nyu-multicore-lab-1.git,0,-1378015,3e5a03bbe8ea82804298a39cbdf186b1742517bb,,RS,default_make.sh,,FALSCH,Autobuild,Success,
