,Code,Language,Type,URL,Stars,PushDate,usedHash,buildScript,expert
5038.0,AyushBhandariNITK/Parallel_Graph_Coloring_Using_Openmp,C,git,https://github.com/AyushBhandariNITK/Parallel_Graph_Coloring_Using_Openmp.git,3.0,-6148015,,,
3815.0,zcl2016/Gazebo-exercise,,git,https://github.com/zcl2016/Gazebo-exercise.git,3.0,-8898015,,,
196.0,mpolitzer/life,C,git,https://github.com/mpolitzer/life.git,3.0,22.12.7711,,,
1443.0,Xinghom/OpenMP_workout,C++,git,https://github.com/Xinghom/OpenMP_workout.git,3.0,5802383,,,
4291.0,HPDCS/ULMT-OpenMP-GCC,C,git,https://github.com/HPDCS/ULMT-OpenMP-GCC.git,3.0,-3448015,,,
5278.0,agam-kashyap/Fluid-Simulation-Rendering,C,git,https://github.com/agam-kashyap/Fluid-Simulation-Rendering.git,3.0,14.07.1768,,,
5176.0,pepperpots/Afterompt,C,git,https://github.com/pepperpots/Afterompt.git,3.0,-6508015,,,
5091.0,pchopinet/Prime-Benchmark,C++,git,https://github.com/pchopinet/Prime-Benchmark.git,3.0,-6278015,,,
5715.0,niteshmrh/OpenMP-program-to-demonstrate-the-use-of-for-clause.,C,git,https://github.com/niteshmrh/OpenMP-program-to-demonstrate-the-use-of-for-clause..git,3.0,-1378015,,,
2276.0,stivenramireza/motion-vectors-algorithm,C++,git,https://github.com/stivenramireza/motion-vectors-algorithm.git,3.0,10672383,,,
3306.0,nulidangxueshen/PAC2020,C++,git,https://github.com/nulidangxueshen/PAC2020.git,3.0,-7038015,,,
6387.0,KDOXG/Multi-Interframes,C++,git,https://github.com/KDOXG/Multi-Interframes.git,3.0,31.01.9681,,,
423.0,amh28/Gaussian-Filter,C++,git,https://github.com/amh28/Gaussian-Filter.git,3.0,20.11.3521,,,
3296.0,rutgers-apl/omp-racer,C++,git,https://github.com/rutgers-apl/omp-racer.git,3.0,-6988015,,,
